TASK_ID,ONET_SOC_CODE,AI_EXPOSURE_SCORE,AUTOMATION_SCORE,AUGMENTATION_SCORE,CONFIDENCE,RATIONALE,REVIEW_STATUS,SCORING_RUN_ID,RUBRIC_VERSION,RUBRIC_HASH,PROMPT_VERSION,MODEL_ID,SCORED_AT,ERROR_MESSAGE
21760,15-1299.04,0.55,0.3,0.65,0.65,Keeping up with new tools is continuous learning AI can summarize and surface for the human.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21761,15-1299.04,0.55,0.3,0.65,0.65,Maintaining knowledge of hacking trends is research AI accelerates while the human internalizes it.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21762,15-1299.04,0.75,0.6,0.75,0.8,Preparing and submitting result reports is structured writing AI drafts with human sign-off.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21763,15-1299.04,0.6,0.45,0.7,0.7,Actively testing access to networks and apps is hands-on technical work AI tools strongly augment.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21764,15-1299.04,0.65,0.45,0.7,0.7,Updating corporate security policies is drafting and judgment work AI supports with human accountability.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21765,15-1299.04,0.75,0.6,0.75,0.8,Writing audit reports with findings and recommendations is language synthesis AI drafts strongly.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21776,15-1299.05,0.6,0.45,0.7,0.7,Identifying weaknesses via penetration tests is tool-driven technical analysis AI accelerates.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21769,15-1299.05,0.55,0.4,0.6,0.7,Coordinating breach monitoring blends automatable detection with human oversight and escalation.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21766,15-1299.05,0.6,0.45,0.7,0.7,Assessing control quality via indicators is analytical work AI supports with expert judgment.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21783,15-1299.05,0.45,0.25,0.6,0.7,Training and overseeing staff is interpersonal and accountability work AI only helps prepare.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21782,15-1299.05,0.7,0.6,0.65,0.75,Scanning networks with vulnerability tools is already largely automated with human review of results.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21774,15-1299.05,0.6,0.4,0.7,0.7,Developing response and recovery strategies is planning and judgment work AI drafts under human ownership.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21767,15-1299.05,0.6,0.4,0.7,0.7,Investigating breaches to assess damage is forensic analysis AI accelerates but experts must conclude.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21773,15-1299.05,0.6,0.45,0.7,0.7,Developing or installing protective software is technical implementation AI strongly assists under review.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21777,15-1299.05,0.5,0.3,0.6,0.7,Overseeing safeguard planning is a supervisory judgment role AI supports but cannot own.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21775,15-1299.05,0.6,0.45,0.7,0.7,Identifying and implementing security solutions is technical problem-solving AI meaningfully accelerates.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21771,15-1299.05,0.65,0.45,0.7,0.7,Developing standards and best practices is drafting and judgment work AI supports with human accountability.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21780,15-1299.05,0.55,0.35,0.65,0.7,Recommending enhancements to management is advisory judgment AI helps synthesize but human presents.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21778,15-1299.05,0.5,0.3,0.6,0.7,"Overseeing risk assessments and tests is supervisory accountability work AI supports, not replaces.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21770,15-1299.05,0.55,0.35,0.6,0.7,Coordinating vulnerability assessments blends automatable analysis with human coordination and judgment.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21781,15-1299.05,0.65,0.5,0.7,0.7,Reviewing assessments and checking compliance is analytical document work AI accelerates with expert sign-off.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21784,15-1299.05,0.6,0.45,0.7,0.7,Troubleshooting security and network problems is technical diagnosis AI strongly assists but may need hands-on fixes.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21768,15-1299.05,0.65,0.5,0.7,0.7,Coordinating documentation of policies and tests is writing and organizing work AI drafts under review.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21772,15-1299.05,0.65,0.45,0.7,0.7,Developing detection and analysis software tools is coding work AI strongly copilots with expert direction.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21785,15-1299.05,0.75,0.6,0.75,0.8,Writing breach and evaluation reports is structured language work AI drafts strongly with human verification.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21779,15-1299.05,0.55,0.4,0.65,0.7,Providing technical support to users blends automatable guidance with interpersonal help and hands-on setup.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21786,15-1299.06,0.4,0.2,0.45,0.65,Adhering to legal chain-of-custody procedures is accountability and compliance work AI can only reference.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21787,15-1299.06,0.65,0.45,0.7,0.7,Analyzing log files to identify intruders is data analysis AI accelerates while experts confirm attribution.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21788,15-1299.06,0.6,0.45,0.7,0.7,Predictive and reactive security analysis is analytical work AI meaningfully supports under expert judgment.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21789,15-1299.06,0.55,0.4,0.6,0.7,Capturing system images as evidence is technical but bound by chain-of-custody accountability that caps replacement.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21790,15-1299.06,0.55,0.35,0.65,0.7,Developing investigation plans is judgment and strategy work AI drafts but investigators must own.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21791,15-1299.06,0.65,0.45,0.7,0.7,Developing data collection and reporting policies is drafting and judgment work AI strongly assists.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21792,15-1299.06,0.5,0.4,0.55,0.7,Duplicating evidence is a technical procedure but forensic integrity and accountability keep a human responsible.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21793,15-1299.06,0.6,0.4,0.7,0.7,Identifying or developing reverse-engineering tools is deep technical coding AI copilots under expert direction.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21794,15-1299.06,0.5,0.4,0.6,0.7,"Maintaining defense software has physical/config hands-on parts plus scriptable digital work AI can assist, keeping it mixed.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21795,15-1299.06,0.7,0.4,0.8,0.8,"Staying current on laws and policy is information retrieval and synthesis AI accelerates strongly, but human accountability remains.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21796,15-1299.06,0.7,0.6,0.7,0.8,File signature analysis is a checkable digital forensic procedure AI tools largely execute under analyst oversight.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21797,15-1299.06,0.65,0.5,0.8,0.8,"Forensic OS/file-system investigation is analytical digital work AI aids heavily, but evidentiary judgment keeps a human leading.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21798,15-1299.06,0.7,0.6,0.8,0.8,"Traffic and waveform anomaly detection is pattern analysis where AI excels, though analyst confirms significance.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21799,15-1299.06,0.4,0.3,0.5,0.75,"Preserving evidence carries chain-of-custody accountability and physical handling, capping automation despite digital logging aid.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21800,15-1299.06,0.65,0.4,0.8,0.75,"Recommending defense tools is analytical judgment AI can inform strongly, but human owns the accountable recommendation.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21801,15-1299.06,0.6,0.5,0.7,0.7,"Data recovery and decryption are technical digital tasks AI tooling assists, though some cases need expert manual effort.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21802,15-1299.06,0.85,0.7,0.85,0.85,Writing and executing parsing scripts is core code generation AI already performs end to end with light review.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21803,15-1299.06,0.75,0.5,0.85,0.8,"Writing recommendations and white papers is language work AI drafts strongly, but expert experience and accountability remain.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21804,15-1299.06,0.4,0.15,0.6,0.8,"Signing affidavits and giving depositions require sworn personal accountability AI cannot assume, though report drafting is aided.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21805,15-1299.06,0.8,0.6,0.85,0.8,"Technical summaries of findings are language transformation AI drafts well, with analyst verifying accuracy.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21806,15-1299.07,0.7,0.5,0.8,0.8,Assessing blockchain threats like untested code is analytical review AI strongly supports under engineer judgment.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21807,15-1299.07,0.75,0.65,0.8,0.8,Automating deployment across nodes is scriptable DevOps work AI can generate and largely run with oversight.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21808,15-1299.07,0.65,0.4,0.8,0.8,Designing secure blockchain patterns is high-knowledge architecture AI accelerates but engineer must own security decisions.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21809,15-1299.07,0.6,0.4,0.8,0.75,Developing blockchain tech for industries is complex design and coding AI copilots strongly while engineer directs.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21810,15-1299.07,0.75,0.6,0.85,0.8,Dashboards and data visualizations are code-and-design work AI generates well with human tuning for reporting needs.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21811,15-1299.07,0.7,0.55,0.8,0.8,Designing data repositories to integrate data is standard data engineering AI drafts and implements with review.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21812,15-1299.07,0.6,0.35,0.75,0.75,Cryptographic protocol design and verification is specialized rigorous work AI assists but human must verify correctness.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21813,15-1299.07,0.75,0.6,0.8,0.8,Specifying and implementing logging is routine coding AI can largely produce and configure with oversight.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21814,15-1299.07,0.8,0.65,0.85,0.85,Developing maintainable object-oriented code is core software generation AI performs strongly with engineer review.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21815,15-1299.07,0.4,0.15,0.6,0.8,"Planning systems with architects and clients is interpersonal collaboration AI supports via notes, but human dialogue leads.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21816,15-1299.07,0.4,0.15,0.6,0.8,Discussing data needs with stakeholders is human requirements elicitation AI can summarize but cannot conduct alone.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21817,15-1299.07,0.7,0.5,0.8,0.8,Evaluating processes and risks from assessments is analytical review AI strongly aids under engineer accountability.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21818,15-1299.07,0.7,0.5,0.8,0.8,"Evaluating new technologies and vendor products is research and comparison AI accelerates, with human deciding.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21819,15-1299.07,0.7,0.55,0.8,0.75,Implementing failure handlers to detect breaches is coding and design AI generates well while engineer validates safeguards.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21820,15-1299.07,0.65,0.55,0.75,0.75,"Running infrastructure tests on peer networks is scriptable, automatable verification AI can execute and interpret with oversight.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21821,15-1299.07,0.7,0.55,0.8,0.8,"Testing security and performance is largely automatable digital work AI generates and runs, human reviews results.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21822,15-1299.07,0.75,0.6,0.85,0.8,Updating integration and business-logic code is core software work AI drafts and edits strongly with engineer review.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14666,15-1299.08,0.4,0.15,0.6,0.8,Communicating with clients to understand requirements is interpersonal elicitation AI can summarize but not conduct in place of the human.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14677,15-1299.08,0.65,0.45,0.8,0.8,"Investigating component suitability and recommending use is analytical research AI supports, but engineer owns the recommendation.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14674,15-1299.08,0.6,0.4,0.75,0.75,Providing secure-implementation guidelines is knowledge synthesis AI drafts well while architect ensures correctness for clients.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14676,15-1299.08,0.45,0.2,0.65,0.75,"Directing analysis, development, and operations is leadership and coordination AI informs but a person must own and steer.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14689,15-1299.08,0.35,0.15,0.5,0.75,Directing installation of hardware and software involves physical setup and oversight AI can only support with planning.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14675,15-1299.08,0.7,0.65,0.75,0.8,Monitoring system operation to detect problems is automatable telemetry analysis AI performs continuously with human escalation.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14673,15-1299.08,0.65,0.45,0.8,0.8,Identifying components to meet user needs is analytical specification AI aids strongly while engineer confirms fit.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14678,15-1299.08,0.4,0.25,0.6,0.75,"Hardware and software maintenance includes physical installation AI cannot do, though software upgrades can be scripted.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14669,15-1299.08,0.65,0.45,0.8,0.8,Verifying architecture stability and scalability is analytical assessment AI strongly aids while engineer certifies quality.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14686,15-1299.08,0.7,0.6,0.8,0.8,Researching and testing patches is checkable digital verification AI can largely run and report with light review.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14679,15-1299.08,0.7,0.6,0.8,0.8,Configuring servers to specifications is scriptable infrastructure work AI generates and applies with oversight.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14670,15-1299.08,0.45,0.2,0.65,0.75,Collaborating with developers to select designs is interpersonal decision-making AI supports but human teams lead.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
